company_id,company_name,success_label,status,country,state_code,city,region,latitude,longitude,founded_at,closed_at,age_years,primary_industry,is_software,is_web,is_mobile,is_enterprise,is_biotech_or_health,funding_total_usd,funding_rounds,first_funding_at,last_funding_at,age_at_first_funding_years,age_at_last_funding_years,has_VC,has_angel,avg_participants,num_founders,employee_count
c:21395,Phurnace Software,1,acquired,USA,TX,Austin,US-South,30.271393,-97.748623,2007-01-01,,1.4976043805612593,software,1,0,0,0,0,10000000,2,2007-09-11,2008-07-01,0.6932,1.4986,0,0,2.0,9,
c:25132,FastSoft,1,acquired,USA,CA,Pasadena,US-West,34.142973,-118.140553,2006-01-01,,6.674880219028063,software,1,0,0,0,0,5965000,4,2007-06-11,2012-09-04,1.4411,6.6795,1,0,1.0,7,
c:72,GrandCentral,1,acquired,USA,CA,Fremont,US-West,37.465645,-121.932202,2006-04-01,,-0.2464065708418891,mobile,0,0,1,0,0,4000000,1,2006-01-01,2006-01-01,-0.2466,-0.2466,0,0,1.0,9,
c:17429,Speedshape,0,closed,USA,MI,Bingham Farms,US-Midwest,42.548008,-83.214753,2003-01-01,2013-08-01,10.581793292265571,advertising,0,0,0,0,0,5000000,1,2008-02-20,2008-02-20,5.1397,5.1397,1,0,1.0,2,
c:487,BlueLithium,1,acquired,USA,CA,San Jose,US-West,37.32052,-121.948399,2004-01-01,,1.0869267624914443,advertising,0,0,0,0,0,11500000,1,2005-02-01,2005-02-01,1.0877,1.0877,0,0,2.0,15,
c:40665,Media Chaperone,0,closed,USA,IL,Chicago,US-Midwest,41.875555,-87.624421,2009-01-01,2013-06-01,4.413415468856948,web,0,1,0,0,0,1050000,2,2010-01-14,2011-02-24,1.0356,2.1479,1,0,1.0,2,
c:2972,Giant Realm,1,acquired,USA,NY,New York,US-Northeast,40.7566658,-73.9827553,2007-01-01,,1.3497604380561259,web,0,1,0,0,0,5500000,2,2008-03-01,2008-05-08,1.1644,1.3507,0,0,2.0,13,
c:1832,Invite Media,1,acquired,USA,PA,Philadelphia,US-Northeast,39.951311,-75.169522,2007-02-01,,2.830937713894593,advertising,0,0,0,0,0,5000000,3,2007-12-01,2009-12-01,0.8301,2.8329,0,1,1.6667,17,
c:30173,UpMo,0,closed,USA,CA,Mountain View,US-West,37.406914,-122.09037,2011-01-01,2013-07-01,2.4969199178644765,enterprise,0,0,0,1,0,3700000,2,2009-12-13,2011-08-17,-1.0521,0.6247,1,0,3.0,11,
c:17512,Appscio,0,closed,USA,CA,Freedom,US-West,36.9397206,-121.7768449,2006-01-01,2011-01-01,4.999315537303217,software,1,0,0,0,0,7000000,2,2007-03-20,2009-01-03,1.2137,3.0082,0,0,2.0,4,
c:833,Eons,0,closed,USA,MA,Boston,US-Northeast,42.375219,-71.056101,2005-01-01,2012-05-17,7.3730321697467485,network_hosting,0,0,0,0,0,32000000,2,2006-04-01,2007-03-01,1.2466,2.1616,0,0,3.5,14,
c:615,LocaModa,1,acquired,USA,MA,Cambridge,US-Northeast,42.358822,-71.104329,2007-01-01,,4.227241615331964,advertising,0,0,0,0,0,7900000,3,2007-09-18,2011-03-25,0.7123,4.2301,0,0,2.0,8,
c:1731,Meraki,1,acquired,USA,CA,San Francisco,US-West,37.392443,-122.072517,2006-04-01,,6.275154004106776,network_hosting,0,0,0,0,0,80000000,5,2006-12-01,2012-07-10,0.6685,6.2795,0,1,2.25,16,
c:39755,MPOWER Mobile,0,closed,USA,TX,Austin,US-South,30.280148,-97.749908,2005-01-01,2012-06-08,7.433264887063655,mobile,0,0,1,0,0,5000000,1,2009-10-28,2009-10-28,4.8247,4.8247,1,0,1.0,1,
c:134,Haute Secure,1,acquired,USA,WA,Seattle,US-West,47.638456,-122.356965,2006-01-01,,3.184120465434634,security,0,0,0,0,0,2100000,2,2007-01-01,2009-03-09,1.0,3.1863,0,1,1.5,5,
c:6313,Intelliworks,1,acquired,USA,MD,Bethesda,US-South,39.116333,-77.18130699999998,2004-12-01,,4.394250513347022,enterprise,0,0,0,1,0,22250000,4,2005-02-14,2009-04-24,0.2055,4.3973,0,0,2.5,6,
c:107746,Meridian,1,acquired,USA,OR,Portland,US-West,45.520247,-122.674195,2011-03-01,,1.5003422313483916,enterprise,0,0,0,1,0,1975000,2,2011-09-14,2012-08-30,0.5397,1.5014,1,1,3.0,6,
c:2566,Kluster,1,acquired,USA,NY,New York,US-Northeast,40.723652,-73.985281,2008-01-01,,0.0,web,0,1,0,0,0,1000000,1,2008-01-01,2008-01-01,0.0,0.0,0,1,1.0,0,
c:47440,International Battery,0,closed,USA,PA,Allentown,US-Northeast,40.602206,-75.47127900000002,2008-01-01,2013-03-01,5.163586584531143,cleantech,0,0,0,0,0,35000000,1,2010-05-06,2010-05-06,2.3452,2.3452,0,0,1.0,0,
c:44,Jingle Networks,1,acquired,USA,NY,New York,US-Northeast,37.480999,-122.173887,2005-09-01,,4.323066392881588,mobile,0,0,1,0,0,88651133,7,2005-10-01,2009-12-28,0.0822,4.3260000000000005,1,1,3.1667,12,
c:30527,SemEquip,1,acquired,USA,MA,North Billerica,US-Northeast,42.5656454,-71.3222696,2000-01-01,,5.590691307323751,semiconductor,0,0,0,0,0,26000000,1,2005-08-04,2005-08-04,5.5945,5.5945,1,0,2.0,3,
c:83176,ItsGoinOn,0,closed,USA,CA,Los Angeles,US-West,34.054935,-118.244476,2010-05-01,2011-11-01,1.5030800821355237,games_video,0,0,0,0,0,100000,1,2011-01-01,2011-01-01,0.6712,0.6712,0,1,1.0,3,
c:20488,mSnap,1,acquired,USA,CO,Denver,US-West,39.750152,-104.99643799999998,2005-06-01,,0.999315537303217,mobile,0,0,1,0,0,5000000,1,2006-06-01,2006-06-01,1.0,1.0,0,0,1.0,6,
c:24570,Biofisica,0,closed,USA,GA,Duluth,US-South,34.062588,-84.16923,2000-01-01,2012-04-26,12.317590691307323,biotech,0,0,0,0,1,7300000,2,2006-10-31,2008-04-21,6.8356,8.3096,1,0,3.0,5,
c:20506,Ardian,1,acquired,USA,CA,Mountain View,US-West,37.406914,-122.09037,2003-01-01,,6.223134839151267,biotech,0,0,0,0,1,64080000,3,2005-01-01,2009-03-23,2.0027,6.2274,0,0,4.0,8,
c:69279,Tracelytics,1,acquired,USA,RI,Providence,US-Northeast,51.43247,-2.664213,2010-07-01,,1.7248459958932238,enterprise,0,0,0,1,0,5800000,2,2011-11-03,2012-03-22,1.3425,1.726,0,1,4.0,8,
c:23192,Canopy Financial,0,closed,USA,CA,San Francisco,US-West,37.791388,-122.392148,2004-01-01,2009-08-27,5.653661875427789,finance,0,0,0,0,0,89500000,4,2008-01-01,2009-10-01,4.0027,5.7534,0,0,1.0,6,
c:38,Kyte,1,acquired,USA,CA,San Francisco,US-West,37.788482,-122.409173,2006-12-01,,5.248459958932238,games_video,0,0,0,0,0,23350000,4,2007-07-01,2012-03-01,0.5808,5.2521,0,1,3.0,11,
c:7376,Ounce Labs,1,acquired,USA,MA,Waltham,US-Northeast,42.393662,-71.25585500000003,2002-10-01,,5.960301163586585,software,1,0,0,0,0,13500000,2,2006-06-08,2008-09-16,3.6877,5.9644,1,0,2.5,7,
c:16070,Crossbeam Systems,1,acquired,USA,MA,Boxborough,US-Northeast,42.496515,-71.480233,2000-01-01,,8.120465434633813,security,0,0,0,0,0,24500000,2,2007-05-08,2008-02-14,7.3534,8.126,0,0,5.5,13,
c:53814,PacketHop,0,closed,USA,CA,Redwood City,US-West,37.534538,-122.252466,2002-01-01,2013-01-04,11.008898015058179,public_relations,0,0,0,0,0,10000000,1,2005-08-08,2005-08-08,3.6027,3.6027,0,0,4.0,2,
c:53831,Inaura,0,closed,USA,UT,Salt Lake City,US-West,40.767013,-111.890431,2007-01-01,2012-07-19,5.546885694729637,other,0,0,0,0,0,8500000,1,2005-01-06,2005-01-06,-1.9863,-1.9863,1,0,1.0,3,
c:24040,DynaPump,0,closed,USA,TX,The Woodlands,US-South,30.161661,-95.471256,1992-01-01,2011-11-12,19.863107460643395,cleantech,0,0,0,0,0,6000000,1,2008-05-29,2008-05-29,16.4192,16.4192,0,0,3.0,0,
c:40762,Immunet Corporation,1,acquired,USA,CA,Palo Alto,US-West,37.424298,-122.139809,2008-07-01,,1.3360711841204653,software,1,0,0,0,0,2000000,1,2009-11-01,2009-11-01,1.337,1.337,0,0,2.0,3,
c:75008,CopperEgg Corporation,1,acquired,USA,TX,Austin,US-South,30.280148,-97.749908,2010-06-01,,1.9356605065023955,enterprise,0,0,0,1,0,4100000,2,2011-07-12,2012-05-08,1.1123,1.937,0,0,1.5,3,
c:197,Wink,1,acquired,USA,CA,Mountain View,US-West,37.40047,-122.072981,2004-08-19,,0.36960985626283366,search,0,0,0,0,0,6200000,1,2005-01-01,2005-01-01,0.3699,0.3699,0,0,2.0,5,
c:3087,PopularMedia,1,acquired,USA,CA,San Francisco,US-West,37.767575,-122.411157,2003-01-01,,5.5715263518138265,advertising,0,0,0,0,0,12250000,2,2007-02-01,2008-07-28,4.0877,5.5753,0,0,2.5,8,
c:23098,Miyowa,1,acquired,USA,CA,San Francisco,US-West,37.779281,-122.419236,2003-04-14,,5.06776180698152,mobile,0,0,1,0,0,11725600,2,2006-09-04,2008-05-08,3.3945,5.0712,0,0,2.0,3,
c:45792,Intrusic,0,closed,USA,MA,Burlington,US-Northeast,42.504817,-71.195611,2001-01-01,2007-02-19,6.132785763175907,software,1,0,0,0,0,16000000,2,2005-04-25,2006-10-30,4.3151,5.8301,0,0,3.0,1,
c:37215,Dashwire,1,acquired,USA,WA,Seattle,US-West,47.603832,-122.330062,2006-08-11,,4.380561259411362,mobile,0,0,1,0,0,5056559,3,2009-01-31,2010-12-28,2.4767,4.3836,1,0,1.6667,10,
c:314,Reddit,1,acquired,USA,CA,San Francisco,US-West,37.780883,-122.395257,2005-01-01,,0.4134154688569473,web,0,1,0,0,0,100000,1,2005-06-01,2005-06-01,0.4137,0.4137,0,1,1.0,9,
c:3991,Pure Digital Technologies,1,acquired,USA,CA,San Francisco,US-West,37.779281,-122.419236,2001-09-01,,6.962354551676934,hardware,0,0,0,0,0,68200000,3,2004-01-01,2008-08-18,2.3342,6.9671,1,1,4.0,11,
c:16892,Voxify,1,acquired,USA,CA,Alameda,US-West,37.789429,-122.276524,2001-01-01,,9.300479123887747,enterprise,0,0,0,1,0,33000000,3,2005-02-01,2010-04-21,4.0877,9.3068,1,0,3.6667,5,
c:38460,EvoApp,0,closed,USA,NC,Durham,US-South,35.986906,-78.896718,2009-01-01,2013-01-01,4.0,analytics,0,0,0,0,0,3352194,3,2010-10-15,2012-04-20,1.7863,3.3014,0,1,9.5,8,
c:64959,Visual Revenue,1,acquired,USA,NY,New York,US-Northeast,40.750519,-73.993494,2010-03-01,,1.9055441478439425,analytics,0,0,0,0,0,2212000,2,2011-07-28,2012-01-26,1.4082,1.9068,0,1,3.0,5,
c:36484,Calibra Medical,1,acquired,USA,CA,Redwood City,US-West,37.484347,-122.225803,2004-01-01,,7.285420944558521,biotech,0,0,0,0,1,19800000,4,2009-11-24,2011-04-15,5.9014,7.2904,1,0,5.0,1,
c:47270,Offermatic,0,closed,USA,CA,San Mateo,US-West,37.566009,-122.321646,2010-02-01,2013-06-01,3.3292265571526354,web,0,1,0,0,0,4500000,2,2010-12-01,2011-03-09,0.8301,1.0986,0,1,3.0,6,
c:17433,HiWired,1,acquired,USA,MA,Needham,US-Northeast,42.2960173,-71.2128734,2004-01-01,,4.002737850787132,software,1,0,0,0,0,14000000,2,2008-01-01,2008-01-02,4.0027,4.0055,1,0,1.5,2,
c:144687,DateMyFamily.com,0,closed,USA,FL,Weston,US-South,26.106273,-80.41894,2011-11-11,2013-01-01,1.1416837782340863,social,0,0,0,0,0,100000,1,2011-12-01,2011-12-01,0.0548,0.0548,0,1,1.0,4,
c:6592,Hyperic,1,acquired,USA,CA,Palo Alto,US-West,37.4027811,-122.1441615,2004-01-01,,3.4250513347022586,software,1,0,0,0,0,9900000,2,2006-05-10,2007-06-05,2.3562,3.4274,0,0,2.0,4,
c:34545,Optimal,1,acquired,USA,CA,San Francisco,US-West,37.779281,-122.419236,2008-01-01,,5.059548254620124,advertising,0,0,0,0,0,7600000,3,2008-01-01,2013-01-22,0.0,5.063,0,0,5.0,10,
c:17030,SendMeHome.com,0,closed,USA,CA,Santa Barbara,US-West,34.430786,-119.715074,2008-07-01,2012-06-04,3.9260780287474333,games_video,0,0,0,0,0,50000,1,2008-07-01,2008-07-01,0.0,0.0,0,1,2.0,2,
c:13358,Q-magic,0,closed,USA,CA,Palo Alto,US-West,37.448944,-122.161415,2007-02-01,2011-11-29,4.824093086926762,public_relations,0,0,0,0,0,650000,1,2007-01-01,2007-01-01,-0.0849,-0.0849,0,1,1.0,3,
c:10610,Geodelic Systems,0,closed,USA,CA,Los Angeles,US-West,34.005914000000004,-118.488129,2008-01-01,2011-01-01,3.0006844626967832,mobile,0,0,1,0,0,10500000,3,2008-12-01,2010-09-23,0.9178,2.7288,1,0,2.0,8,
c:68470,BlockBeacon,1,acquired,USA,CA,Santa Monica,US-West,34.019657,-118.487549,2012-01-01,,0.47091033538672145,web,0,1,0,0,0,500000,1,2012-06-21,2012-06-21,0.4712,0.4712,0,1,1.0,12,
c:10197,PostPath,1,acquired,USA,CA,Mountain View,US-West,37.390501,-122.081151,2003-01-01,,4.041067761806982,web,0,1,0,0,0,24300000,2,2004-12-07,2007-01-16,1.9342,4.0438,0,0,2.5,2,
c:33771,Attune Systems,0,closed,USA,CA,Santa Clara,US-West,37.386778,-121.966277,1999-01-01,2009-02-12,10.116358658453114,hardware,0,0,0,0,0,18000000,2,2006-06-27,2006-11-14,7.4904,7.874,1,0,4.0,6,
c:437,TokBox,1,acquired,USA,CA,San Francisco,US-West,37.779507,-122.39071,2007-05-01,,3.542778918548939,messaging,0,0,0,0,0,26000000,3,2007-12-26,2010-11-15,0.6548,3.5452,0,0,3.6667,27,
c:15870,Avega Systems,0,closed,USA,CA,Mountain View,US-West,37.391642,-122.09393500000002,2005-01-01,2012-01-01,6.997946611909651,hardware,0,0,0,0,0,9500000,2,2007-04-01,2010-01-13,2.2466,5.0356,1,0,3.0,2,
c:20062,Heartscape,1,acquired,USA,MD,Columbia,US-South,39.2328783,-76.8204666,2000-01-01,2009-10-15,9.787816563997263,biotech,0,0,0,0,1,16980999,1,2007-04-24,2007-04-24,7.3151,7.3151,0,0,1.0,6,
c:281,PeerMe,0,closed,USA,CA,Mountain View,US-West,37.419819,-122.09018799999998,2004-01-01,2009-02-03,5.092402464065708,games_video,0,0,0,0,0,5000000,1,2005-01-01,2005-01-01,1.0027,1.0027,0,0,3.0,2,
c:19869,Pacinian,0,closed,USA,WA,SPOKANE,US-West,47.657943,-117.421226,2007-04-01,2012-01-01,4.7529089664613275,hardware,0,0,0,0,0,350000,1,2008-12-01,2008-12-01,1.6712,1.6712,1,0,1.0,3,
c:8251,neoSaej,0,closed,USA,MA,Burlington,US-Northeast,42.485691,-71.19861999999998,2006-01-01,2013-06-01,7.41409993155373,web,0,1,0,0,0,13130000,5,2007-03-29,2010-12-21,1.2384,4.9726,1,0,2.0,1,
c:60243,Kiha Software,0,closed,USA,WA,Seattle,US-West,39.78373,-100.445882,2008-01-01,2011-08-01,3.5811088295687883,software,1,0,0,0,0,20000000,1,2010-10-28,2010-10-28,2.8247,2.8247,0,0,1.0,1,
c:513,Vlingo,1,acquired,USA,MA,Cambridge,US-Northeast,42.372912,-71.118999,2006-06-01,,3.293634496919918,mobile,0,0,1,0,0,26500000,3,2006-12-01,2009-09-16,0.5014,3.2959,1,0,2.0,18,
c:19483,Tizor Systems,1,acquired,USA,MA,Maynard,US-Northeast,42.432106,-71.453968,2002-01-01,,4.101300479123887,enterprise,0,0,0,1,0,15000000,2,2005-09-12,2006-02-07,3.6986,4.1041,0,0,5.0,4,
c:49341,Cerona Networks,0,closed,USA,MD,Frederick,US-South,39.414219,-77.410927,2002-01-01,2012-01-18,10.04517453798768,public_relations,0,0,0,0,0,2600000,1,2006-04-21,2006-04-21,4.3041,4.3041,0,0,1.0,0,
c:31764,Oorja Protonics,0,closed,USA,CA,Fremont,US-West,37.54827,-121.988572,2004-01-01,2012-10-16,8.791238877481177,cleantech,0,0,0,0,0,21470000,4,2006-05-25,2010-01-11,2.3973,6.0329,0,0,3.5,1,
c:51969,Hurricane Party,0,closed,USA,TX,Austin,US-South,30.280148,-97.749908,2010-05-01,2012-07-01,2.1683778234086244,mobile,0,0,1,0,0,20000,1,2010-05-01,2010-05-01,0.0,0.0,0,1,1.0,5,
c:1284,Minekey,0,closed,USA,CA,Sunnyvale,US-West,37.384239,-122.012475,2005-01-01,2012-08-18,7.627652292950034,web,0,1,0,0,0,3600000,2,2006-12-01,2007-08-01,1.9151,2.5808,0,1,1.0,10,
c:24029,Blip,1,acquired,USA,NY,New York,US-Northeast,40.728425,-73.999882,2005-05-01,,7.2470910335386725,games_video,0,0,0,0,0,27300000,7,2006-03-01,2012-07-30,0.8329,7.2521,0,1,2.0,23,
c:166772,Fabkids,1,acquired,USA,CA,San Francisco,US-West,37.779281,-122.419236,2012-01-01,,0.5859000684462696,ecommerce,0,0,0,0,0,2600000,1,2012-08-02,2012-08-02,0.5863,0.5863,0,0,2.0,8,
c:59709,CafeBots,0,closed,USA,CA,Palo Alto,US-West,37.424298,-122.139809,2010-01-01,2010-10-01,0.7474332648870636,web,0,1,0,0,0,5000000,1,2010-10-21,2010-10-21,0.8027,0.8027,0,0,1.0,5,
c:11888,Avaak,1,acquired,USA,CA,San Diego,US-West,32.897274,-117.201076,2004-01-01,,6.220396988364135,mobile,0,0,1,0,0,17000000,2,2008-10-03,2010-03-22,4.7589,6.2247,0,0,3.5,2,
c:158294,Newfield Design,0,closed,USA,ME,West Newfield,US-Northeast,43.643967,-70.923675,2008-01-01,2013-06-01,5.415468856947296,manufacturing,0,0,0,0,0,662000,1,2012-05-14,2012-05-14,4.3699,4.3699,0,0,3.0,0,
c:58550,Savored,1,acquired,USA,NY,New York,US-Northeast,40.73901,-73.997259,2010-01-01,,1.0239561943874058,hospitality,0,0,0,0,0,3750000,2,2010-01-01,2011-01-10,0.0,1.0247,0,1,4.0,12,
c:4,Digg,1,acquired,USA,CA,San Francisco,US-West,37.764726,-122.394523,2004-10-11,,6.74880219028063,news,0,0,0,0,0,45000000,4,2005-10-01,2011-07-12,0.9726,6.7534,0,0,4.6667,57,
c:1475,Songza,1,acquired,USA,NY,Long Island City,US-Northeast,40.74731129999999,-73.95491820000002,2007-11-01,,5.859000684462697,music,0,0,0,0,0,6700000,2,2011-09-19,2013-09-10,3.8849,5.863,1,0,8.0,9,
c:23134,Bigfoot Networks,1,acquired,USA,CA,Redwood City,US-West,37.536402,-122.325129,2006-01-01,,3.8767967145790556,hardware,0,0,0,0,0,20750000,3,2006-03-06,2009-11-17,0.1753,3.8795,1,0,2.3333,12,
c:453,Kongregate,1,acquired,USA,CA,San Francisco,US-West,37.786942,-122.401245,2006-01-01,,7.498973305954825,games_video,0,0,0,0,0,19000000,4,2007-03-01,2013-07-02,1.1616,7.5041,0,0,2.0,5,
c:30,Powerset,1,acquired,USA,CA,San Francisco,US-West,37.778613,-122.395289,2006-10-01,,0.6652977412731006,search,0,0,0,0,0,22500000,3,2006-05-01,2007-06-01,-0.4192,0.6658,1,0,4.0,20,
c:282,Kiptronic,1,acquired,USA,CA,San Francisco,US-West,37.792394,-122.402349,2005-05-01,,3.0965092402464065,advertising,0,0,0,0,0,7300000,3,2005-11-01,2008-06-05,0.5041,3.0986,0,1,2.0,10,
c:6340,Cozi Group,0,closed,USA,WA,Seattle,US-West,39.78373,-100.445882,2005-03-03,2013-01-31,7.915126625598905,web,0,1,0,0,0,26390819,7,2005-12-01,2012-12-27,0.7479,7.8247,1,0,1.3333,16,
c:9599,Likewise Software,1,acquired,USA,WA,Bellevue,US-West,47.582658,-122.135282,2004-11-01,,4.492813141683778,software,1,0,0,0,0,10000000,1,2009-04-30,2009-04-30,4.4959,4.4959,0,0,3.0,4,
c:63621,Lifestander,0,closed,USA,NY,NY,US-Northeast,40.73901,-73.997259,2010-09-01,2013-06-01,2.74880219028063,web,0,1,0,0,0,31000,1,2010-10-02,2010-10-02,0.0849,0.0849,0,1,2.0,1,
c:251,Jaxtr,1,acquired,USA,CA,Menlo Park,US-West,37.451026,-122.18676,2005-10-01,,2.726899383983573,mobile,0,0,1,0,0,21500000,3,2007-07-01,2008-06-23,1.7479,2.7288,0,0,3.3333,16,
c:12285,MX Logic,1,acquired,USA,CO,Englewood,US-West,39.540323,-104.857271,2002-01-01,,4.848733744010952,security,0,0,0,0,0,4000000,1,2006-11-07,2006-11-07,4.8521,4.8521,0,0,5.0,5,
c:885,Metaplace,1,acquired,USA,CA,Solana Beach,US-West,33.020832,-117.077311,2006-07-01,,3.704312114989733,games_video,0,0,0,0,0,9400000,3,2007-01-01,2010-03-15,0.5041,3.7068,1,0,4.0,5,
c:1704,TravelMuse,1,acquired,USA,NY,New York,US-Northeast,37.402802,-122.117418,2007-04-16,,2.127310061601643,web,0,1,0,0,0,5600000,3,2007-05-01,2009-06-01,0.0411,2.1288,0,0,2.0,9,
c:5986,Jambool,1,acquired,USA,CA,San Francisco,US-West,37.782101,-122.389519,2006-08-01,,3.0444900752908968,finance,0,0,0,0,0,6000000,2,2008-08-01,2009-08-17,2.0027,3.0466,0,0,2.5,9,
c:23756,Zipcar,1,acquired,USA,GA,NW Atlanta,US-South,33.7862629,-84.3877936,2000-10-31,,10.121834360027378,transportation,0,0,0,0,0,60704370,4,2002-12-20,2010-12-15,2.137,10.1288,1,0,2.0,35,
c:43172,Hitpost,1,acquired,USA,CA,San Francisco,US-West,37.78227879999999,-122.392978,2009-04-01,,3.0691307323750854,sports,0,0,0,0,0,2000000,3,2010-01-01,2012-04-26,0.7534,3.0712,0,1,3.6667,16,
c:20637,Home-Account,1,acquired,USA,CA,San Francisco,US-West,37.778551,-122.391686,2008-11-01,,0.70362765229295,finance,0,0,0,0,0,1000000,2,2009-04-16,2009-07-16,0.4548,0.7041,1,0,5.5,5,
c:20033,PayParade Pictures,0,closed,USA,PA,Bala Cynwyd,US-Northeast,40.012771,-75.239234,2007-10-17,2012-01-27,4.2792607802874745,games_video,0,0,0,0,0,200000,2,2008-12-01,2009-03-13,1.126,1.4055,0,1,2.0,3,
c:13504,Planet Metrics,0,closed,USA,CA,San Bruno,US-West,37.628328,-122.420814,2007-01-01,2011-02-07,4.101300479123887,cleantech,0,0,0,0,0,2300000,1,2008-11-12,2008-11-12,1.8658,1.8658,0,0,2.0,2,
c:3185,kwiry,0,closed,USA,CA,San Francisco,US-West,37.7885714,-122.40359850000002,2006-01-01,2009-04-23,3.3073237508555784,mobile,0,0,1,0,0,1000000,1,2008-03-20,2008-03-20,2.2164,2.2164,0,0,1.0,5,
c:725,imeem,1,acquired,USA,CA,San Francisco,US-West,37.779624,-122.391236,2003-11-01,,5.749486652977413,music,0,0,0,0,0,24750000,5,2004-09-01,2009-08-01,0.8356,5.7534,1,1,2.4,13,
c:13921,Amadesa,0,closed,USA,IL,Evanston,US-Midwest,42.055849,-87.694664,2005-05-15,2013-07-01,8.128678986995208,software,1,0,0,0,0,12800000,2,2007-12-03,2011-10-05,2.5534,6.3945,0,0,2.0,15,
c:24549,Cast Iron Systems,1,acquired,USA,CA,Mountain View,US-West,37.4305755,-122.0971389,2001-01-01,,6.570841889117043,enterprise,0,0,0,1,0,30500000,2,2005-03-28,2007-07-29,4.2384,6.5753,0,0,4.5,10,
c:5952,Aptera,0,closed,USA,CA,Carlsbad,US-West,33.133524,-117.254593,2003-01-01,2011-12-01,8.914442162902121,automotive,0,0,0,0,0,36300000,3,2008-07-25,2011-07-13,5.5671,8.5342,1,0,1.5,3,
c:43183,RentJuice,1,acquired,USA,CA,San Francisco,US-West,37.779281,-122.419236,2008-01-01,,3.082819986310746,real_estate,0,0,0,0,0,6693782,3,2010-03-04,2011-01-31,2.1726,3.0849,1,0,1.6667,7,
c:41968,Verari Systems,0,closed,USA,CA,San Diego,US-West,32.901049,-117.192656,1996-01-01,2010-01-01,14.001368925393566,hardware,0,0,0,0,0,20000000,1,2007-06-05,2007-06-05,11.4329,11.4329,0,0,5.0,1,
c:5485,Parascale,1,acquired,USA,CA,Cupertino,US-West,37.316653,-122.05074,2005-01-01,,3.4743326488706368,network_hosting,0,0,0,0,0,11370000,1,2008-06-23,2008-06-23,3.4767,3.4767,0,0,2.0,8,
c:9,Geni,1,acquired,USA,CA,West Hollywood,US-West,34.090368,-118.393064,2006-06-01,,2.6365503080082138,web,0,1,0,0,0,16500000,3,2007-01-01,2009-01-19,0.5863,2.6384,0,0,1.3333,13,
c:15129,Zentact,0,closed,USA,CA,San Franciso,US-West,37.794891,-122.397901,2008-09-01,2012-01-01,3.3319644079397674,network_hosting,0,0,0,0,0,250000,1,2008-09-01,2008-09-01,0.0,0.0,0,1,3.0,3,
c:339,Outside.in,1,acquired,USA,NY,New York,US-Northeast,40.70438220000001,-73.98657170000001,2006-08-01,,3.353867214236824,web,0,1,0,0,0,14400000,5,2007-02-01,2009-12-08,0.5041,3.3562,0,1,5.8,9,
c:967,Salesforce Buddy Media,1,acquired,USA,NY,New York,US-Northeast,40.756054,-73.986951,2007-09-01,,3.9534565366187544,enterprise,0,0,0,1,0,90000000,5,2007-09-01,2011-08-15,0.0,3.9562,1,0,3.8,24,
c:2925,Vizu Corporation,1,acquired,USA,CA,San Francisco,US-West,37.797435,-122.403175,2005-02-14,,7.148528405201916,advertising,0,0,0,0,0,13075000,4,2006-02-20,2012-04-09,1.0164,7.1534,0,0,4.0,10,
c:86,Zing Systems,1,acquired,USA,CA,Mountain View,US-West,37.388077,-122.08316,2007-06-01,,-0.4134154688569473,games_video,0,0,0,0,0,26000000,2,2006-12-01,2007-01-01,-0.4986,-0.4137,0,0,2.5,10,
c:69834,DynamicOps,1,acquired,USA,MA,Burlington,US-Northeast,42.504817,-71.195611,2008-01-01,,3.6878850102669403,enterprise,0,0,0,1,0,16300000,2,2011-02-28,2011-09-09,3.1616,3.6904,0,0,2.0,6,
c:44434,Movero Technology,1,acquired,USA,TX,Austin,US-South,30.409765000000004,-97.75101,2003-01-01,2013-06-01,10.414784394250514,enterprise,0,0,0,1,0,5992316,2,2007-06-14,2010-03-23,4.4521,7.2274,1,0,2.0,5,
c:40417,Elevation Pharmaceuticals,1,acquired,USA,CA,San Diego,US-West,32.962655,-117.189656,2007-01-01,,5.007529089664613,biotech,0,0,0,0,1,89400001,4,2010-01-21,2012-01-04,3.0575,5.011,1,0,4.3333,2,
c:18897,Punch Entertainment,0,closed,USA,CA,Palo Alto,US-West,37.4233698,-122.09868590000002,2005-05-10,2012-04-16,6.934976043805612,software,1,0,0,0,0,1200000,1,2006-02-27,2006-02-27,0.8027,0.8027,0,0,1.0,4,
c:43416,Stickybits,0,closed,USA,NY,New York,US-Northeast,40.729839,-73.991781,2009-01-01,2012-08-01,3.5811088295687883,web,0,1,0,0,0,1900000,2,2010-03-09,2010-05-19,1.1836,1.3781,0,1,2.5,7,
c:23692,Ecast,0,closed,USA,CA,San Francisco,US-West,37.779281,-122.419236,1999-01-01,2012-02-12,13.114305270362765,games_video,0,0,0,0,0,30300000,3,2008-05-07,2011-05-26,9.3534,12.4055,1,0,4.5,9,
c:28162,lifeIO,0,closed,USA,NY,New York,US-Northeast,40.730646,-73.986614,2006-08-29,2012-03-03,5.51129363449692,web,0,1,0,0,0,500000,1,2008-08-29,2008-08-29,2.0027,2.0027,0,1,5.0,4,
c:1587,EdgeCast Networks,1,acquired,USA,CA,Santa Monica,US-West,34.049767,-118.459387,2006-08-01,,6.962354551676934,network_hosting,0,0,0,0,0,74000000,5,2006-08-01,2013-07-18,0.0,6.9671,0,1,1.75,19,
